ensemble_method,models,n_models,regime,country,feature_set,protocol,member_Ls,phase,RMSE,MAE,QLIKE,RMSE_CV,n_obs
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TST:L22,Full Test,0.28321433232223714,0.17723824092318533,0.01113215075600825,0.1927086468542469,473
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TST:L22,Pre-Lehman,0.17103057185320733,0.13247130408484847,0.011046772139742197,0.14968183726246634,275
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TST:L22,Lehman Crisis,0.4554545269424705,0.303563445480226,0.012914185181550917,0.19558743738408674,118
equal_weight,LSTM+1DCNN+TST,3,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TST:L22,Recovery,0.26022988222915383,0.14479490958333333,0.008797138971747373,0.19613813067882194,80
equal_weight,LSTM+TCN+TST,3,gfc,KR,momentum,static,LSTM:L22|TCN:L22|TST:L22,Full Test,0.26993066357946716,0.178789786906272,0.011276071989424345,0.18366998766038004,473
equal_weight,LSTM+TCN+TST,3,gfc,KR,momentum,static,LSTM:L22|TCN:L22|TST:L22,Pre-Lehman,0.176016922186169,0.13478468858181816,0.011582227330372874,0.15404577097902203,275
equal_weight,LSTM+TCN+TST,3,gfc,KR,momentum,static,LSTM:L22|TCN:L22|TST:L22,Lehman Crisis,0.41699442551589805,0.30031994265536727,0.011819546136031624,0.1790713809293322,118
equal_weight,LSTM+TCN+TST,3,gfc,KR,momentum,static,LSTM:L22|TCN:L22|TST:L22,Recovery,0.2604227527388371,0.15080033266666665,0.009422038638668037,0.196283499307929,80
equal_weight,1DCNN+TCN+TST,3,gfc,KR,momentum,static,1DCNN:L22|TCN:L22|TST:L22,Full Test,0.3346903620532157,0.1916380014094433,0.011378642951802508,0.2277346850972521,473
equal_weight,1DCNN+TCN+TST,3,gfc,KR,momentum,static,1DCNN:L22|TCN:L22|TST:L22,Pre-Lehman,0.17510538709364667,0.13334792116363633,0.0114446615919129,0.1532480174201141,275
equal_weight,1DCNN+TCN+TST,3,gfc,KR,momentum,static,1DCNN:L22|TCN:L22|TST:L22,Lehman Crisis,0.5863671890173884,0.36149342655367234,0.013650884073602395,0.25180572171699517,118
equal_weight,1DCNN+TCN+TST,3,gfc,KR,momentum,static,1DCNN:L22|TCN:L22|TST:L22,Recovery,0.22306940465386485,0.1414734001666667,0.0078001482217682026,0.16812986912056144,80
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L22,Full Test,0.2740977957643152,0.17731328818710362,0.010982283289704416,0.18650544587331808,473
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L22,Pre-Lehman,0.17346346639651578,0.1329213869272727,0.011339825081689051,0.15181104797118564,275
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L22,Lehman Crisis,0.43526243873459197,0.30136822648305084,0.01166191982950914,0.186916278016049,118
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,KR,momentum,static,LSTM:L22|1DCNN:L22|TCN:L22|TST:L22,Recovery,0.24764310487837324,0.14692941478125002,0.00875076948354526,0.18665133784893967,80
equal_weight,LSTM+1DCNN,2,gfc,US,core,expanding,LSTM:L60|1DCNN:L252,Full Test,0.3802439066973965,0.24476685780669344,0.01803565639410078,0.2352374019784108,483
equal_weight,LSTM+1DCNN,2,gfc,US,core,expanding,LSTM:L60|1DCNN:L252,Pre-Lehman,0.24479011853738392,0.16388056514119934,0.016995622530063526,0.21957832882063508,283
equal_weight,LSTM+1DCNN,2,gfc,US,core,expanding,LSTM:L60|1DCNN:L252,Lehman Crisis,0.6245809432277214,0.46675182059407233,0.02403579078531363,0.22084493001836858,120
equal_weight,LSTM+1DCNN,2,gfc,US,core,expanding,LSTM:L60|1DCNN:L252,Recovery,0.27533198695845895,0.19792467392981053,0.012714574601313306,0.17500430770453138,80
equal_weight,LSTM+TCN,2,gfc,US,core,expanding,LSTM:L60|TCN:L252,Full Test,0.4026622899417608,0.2596356044398085,0.018897970821052334,0.2491065058301063,483
equal_weight,LSTM+TCN,2,gfc,US,core,expanding,LSTM:L60|TCN:L252,Pre-Lehman,0.24325434259864606,0.168180435369377,0.017325000812899848,0.21820072781253105,283
equal_weight,LSTM+TCN,2,gfc,US,core,expanding,LSTM:L60|TCN:L252,Lehman Crisis,0.679662459058213,0.5127777633567651,0.026120779154209236,0.2403211462570946,120
equal_weight,LSTM+TCN,2,gfc,US,core,expanding,LSTM:L60|TCN:L252,Recovery,0.2768875711583558,0.20344502665102482,0.013628139725156382,0.1759930556483732,80
equal_weight,LSTM+TST,2,gfc,US,core,expanding,LSTM:L60|TST:L252,Full Test,0.530280292916421,0.28199787571127766,0.023487780977065803,0.32805721861384307,483
equal_weight,LSTM+TST,2,gfc,US,core,expanding,LSTM:L60|TST:L252,Pre-Lehman,0.23407929898014526,0.16159588695175264,0.017012807650162932,0.20997065399809656,283
equal_weight,LSTM+TST,2,gfc,US,core,expanding,LSTM:L60|TST:L252,Lehman Crisis,0.979950634155941,0.631570706095794,0.04662559204909566,0.34649973164922404,120
equal_weight,LSTM+TST,2,gfc,US,core,expanding,LSTM:L60|TST:L252,Recovery,0.2518779569101795,0.18356066537132265,0.011686282512939928,0.1600966453699705,80
equal_weight,1DCNN+TCN,2,gfc,US,core,expanding,1DCNN:L252|TCN:L252,Full Test,0.5385249393295638,0.29660523085860735,0.021341383033517444,0.33315775847338586,483
equal_weight,1DCNN+TCN,2,gfc,US,core,expanding,1DCNN:L252|TCN:L252,Pre-Lehman,0.25471849535214103,0.17195175351186692,0.01810659803479635,0.22848414741295284,283
equal_weight,1DCNN+TCN,2,gfc,US,core,expanding,1DCNN:L252|TCN:L252,Lehman Crisis,0.9767317198776769,0.6448002268870672,0.03410700211500825,0.3453615590773158,120
equal_weight,1DCNN+TCN,2,gfc,US,core,expanding,1DCNN:L252|TCN:L252,Recovery,0.3006732048857263,0.21527441293001176,0.013636006344257092,0.19111148925194887,80
equal_weight,1DCNN+TST,2,gfc,US,core,expanding,1DCNN:L252|TST:L252,Full Test,0.3816747802692166,0.24438822669922247,0.017698182337209132,0.23612261006634053,483
equal_weight,1DCNN+TST,2,gfc,US,core,expanding,1DCNN:L252|TST:L252,Pre-Lehman,0.24123815093646156,0.16184730708933437,0.017004635635764084,0.21639219077513033,283
equal_weight,1DCNN+TST,2,gfc,US,core,expanding,1DCNN:L252|TST:L252,Lehman Crisis,0.632752808641247,0.4739808275560125,0.023429021118852065,0.22373441146178752,120
equal_weight,1DCNN+TST,2,gfc,US,core,expanding,1DCNN:L252|TST:L252,Recovery,0.2703417932486294,0.19198782853401664,0.011555345621106605,0.17183248083055472,80
equal_weight,TCN+TST,2,gfc,US,core,expanding,TCN:L252|TST:L252,Full Test,0.4054592334225432,0.2599541941530705,0.01886847893854433,0.2508368313036011,483
equal_weight,TCN+TST,2,gfc,US,core,expanding,TCN:L252|TST:L252,Pre-Lehman,0.24232301914153856,0.16714504347531334,0.017871189843661327,0.21736532461274097,283
equal_weight,TCN+TST,2,gfc,US,core,expanding,TCN:L252|TST:L252,Lehman Crisis,0.6885845159578592,0.5225883165806453,0.025510436486037267,0.24347588713253607,120
equal_weight,TCN+TST,2,gfc,US,core,expanding,TCN:L252|TST:L252,Recovery,0.27129597246036924,0.1943153810342741,0.012433452790453544,0.17243896856276936,80
equal_weight,LSTM+1DCNN+TCN,3,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TCN:L252,Full Test,0.41017917200511644,0.25858201311735385,0.018531126308823042,0.2537568152142067,483
equal_weight,LSTM+1DCNN+TCN,3,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TCN:L252,Pre-Lehman,0.24499052564611945,0.1664834656479502,0.017021525460996962,0.21975809530092788,283
equal_weight,LSTM+1DCNN+TCN,3,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TCN:L252,Lehman Crisis,0.695220187666487,0.5124620975719557,0.025832717660764417,0.24582218743197135,120
equal_weight,LSTM+1DCNN+TCN,3,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TCN:L252,Recovery,0.28012907811561466,0.20356049810846644,0.012918952280095732,0.17805339628384065,80
equal_weight,LSTM+1DCNN+TST,3,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TST:L252,Full Test,0.39826620660079487,0.24518301763229575,0.01774008878931834,0.2463868745466197,483
equal_weight,LSTM+1DCNN+TST,3,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TST:L252,Pre-Lehman,0.23506675420861478,0.159385362371729,0.016270964673248255,0.210856407761966,283
equal_weight,LSTM+1DCNN+TST,3,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TST:L252,Lehman Crisis,0.6800290337648979,0.4845786567301284,0.025257423287817157,0.24045076302866303,120
equal_weight,LSTM+1DCNN+TST,3,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TST:L252,Recovery,0.26175419045577925,0.18959876446980156,0.011661113602168057,0.1663740976684451,80
equal_weight,LSTM+TCN+TST,3,gfc,US,core,expanding,LSTM:L60|TCN:L252|TST:L252,Full Test,0.4070123565276473,0.25611273659839845,0.018249699892037903,0.25179766890747124,483
equal_weight,LSTM+TCN+TST,3,gfc,US,core,expanding,LSTM:L60|TCN:L252|TST:L252,Pre-Lehman,0.2353152200786703,0.16203075390737445,0.016654003177967898,0.21107928326381117,283
equal_weight,LSTM+TCN+TST,3,gfc,US,core,expanding,LSTM:L60|TCN:L252|TST:L252,Lehman Crisis,0.7002159973507118,0.5211847731550958,0.026066172240321143,0.24758865061350244,120
equal_weight,LSTM+TCN+TST,3,gfc,US,core,expanding,LSTM:L60|TCN:L252|TST:L252,Recovery,0.2623547573128895,0.19131969553284964,0.012169768495635691,0.16675582515394324,80
equal_weight,1DCNN+TCN+TST,3,gfc,US,core,expanding,1DCNN:L252|TCN:L252|TST:L252,Full Test,0.3995012553528532,0.2540276260413351,0.01798066210793929,0.24715093586261624,483
equal_weight,1DCNN+TCN+TST,3,gfc,US,core,expanding,1DCNN:L252|TCN:L252|TST:L252,Pre-Lehman,0.2406593293153236,0.16373460477744176,0.016786241578496612,0.21587298401542074,283
equal_weight,1DCNN+TCN+TST,3,gfc,US,core,expanding,1DCNN:L252|TCN:L252|TST:L252,Lehman Crisis,0.6742746804180404,0.5047241911873415,0.024690954336405183,0.2384160871776511,120
equal_weight,1DCNN+TCN+TST,3,gfc,US,core,expanding,1DCNN:L252|TCN:L252|TST:L252,Recovery,0.277023409115689,0.1973943410433483,0.012140486388143943,0.17607939588056234,80
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TCN:L252|TST:L252,Full Test,0.38150503337214214,0.24754619860853883,0.017413118275880494,0.23601759636761094,483
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TCN:L252|TST:L252,Pre-Lehman,0.23679549216472975,0.16155783255861,0.016324200498745688,0.21240709695497997,283
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TCN:L252|TST:L252,Lehman Crisis,0.636877929388084,0.48588135517625014,0.02356935786308804,0.22519300864207384,120
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,US,core,expanding,LSTM:L60|1DCNN:L252|TCN:L252|TST:L252,Recovery,0.268252127830369,0.1942273086585951,0.012030805531683545,0.1705042644692936,80
equal_weight,LSTM+1DCNN,2,gfc,US,core,static,LSTM:L60|1DCNN:L252,Full Test,0.4245141712338711,0.26567111326086956,0.02202585205974825,0.2626251437407472,483
equal_weight,LSTM+1DCNN,2,gfc,US,core,static,LSTM:L60|1DCNN:L252,Pre-Lehman,0.25933750584006976,0.16744254238515902,0.018613206049626133,0.23262743008232242,283
equal_weight,LSTM+1DCNN,2,gfc,US,core,static,LSTM:L60|1DCNN:L252,Lehman Crisis,0.7126082348343349,0.5410501775000001,0.032584168316426486,0.251970408446878,120
equal_weight,LSTM+1DCNN,2,gfc,US,core,static,LSTM:L60|1DCNN:L252,Recovery,0.29731802989831846,0.20008608637500003,0.018260612935537882,0.18897889958103467,80
equal_weight,LSTM+TCN,2,gfc,US,core,static,LSTM:L60|TCN:L252,Full Test,0.4153751763944534,0.2605600574327122,0.020710338147971324,0.2569713163870645,483
equal_weight,LSTM+TCN,2,gfc,US,core,static,LSTM:L60|TCN:L252,Pre-Lehman,0.24284759067326683,0.16090990579505302,0.017355299373038497,0.21783586888833725,283
equal_weight,LSTM+TCN,2,gfc,US,core,static,LSTM:L60|TCN:L252,Lehman Crisis,0.7031746998860785,0.5322299688750001,0.03045220346493506,0.24863481458503797,120
equal_weight,LSTM+TCN,2,gfc,US,core,static,LSTM:L60|TCN:L252,Recovery,0.3022969757469832,0.20556760168750002,0.017965989838850605,0.1921435771751786,80
equal_weight,LSTM+TST,2,gfc,US,core,static,LSTM:L60|TST:L252,Full Test,0.5571993500576893,0.2915579782505176,0.025938655305572295,0.34471065824686853,483
equal_weight,LSTM+TST,2,gfc,US,core,static,LSTM:L60|TST:L252,Pre-Lehman,0.2390713906225111,0.1591680422614841,0.017246011085346024,0.21444859287348358,283
equal_weight,LSTM+TST,2,gfc,US,core,static,LSTM:L60|TST:L252,Lehman Crisis,1.0346432355952615,0.6815703614999999,0.05487807532785925,0.36583843116876713,120
equal_weight,LSTM+TST,2,gfc,US,core,static,LSTM:L60|TST:L252,Recovery,0.2579789757034105,0.17486880193749998,0.013279754201192307,0.1639745257297251,80
equal_weight,1DCNN+TCN,2,gfc,US,core,static,1DCNN:L252|TCN:L252,Full Test,0.4805164563445055,0.2764963623913043,0.02163231959404859,0.297270885093132,483
equal_weight,1DCNN+TCN,2,gfc,US,core,static,1DCNN:L252|TCN:L252,Pre-Lehman,0.25809960364282925,0.1658081269081272,0.017919370042651577,0.23151702375715744,283
equal_weight,1DCNN+TCN,2,gfc,US,core,static,1DCNN:L252|TCN:L252,Lehman Crisis,0.8411589935227176,0.5846972617916667,0.03285755686692705,0.2974245382050024,120
equal_weight,1DCNN+TCN,2,gfc,US,core,static,1DCNN:L252|TCN:L252,Recovery,0.3115450467543319,0.2057546463125,0.01792902272279783,0.1980217618342581,80
equal_weight,1DCNN+TST,2,gfc,US,core,static,1DCNN:L252|TST:L252,Full Test,0.43038425711840445,0.2602224120910973,0.02004750333701108,0.26625666479154103,483
equal_weight,1DCNN+TST,2,gfc,US,core,static,1DCNN:L252|TST:L252,Pre-Lehman,0.2516200878548796,0.16226775644876326,0.017456737916031383,0.22570485593728914,283
equal_weight,1DCNN+TST,2,gfc,US,core,static,1DCNN:L252|TST:L252,Lehman Crisis,0.7418065468526106,0.54715759025,0.03099698404870827,0.2622946093830553,120
equal_weight,1DCNN+TST,2,gfc,US,core,static,1DCNN:L252|TST:L252,Recovery,0.26257533363942476,0.17633423918749996,0.012788114946180956,0.1668960258658776,80
equal_weight,TCN+TST,2,gfc,US,core,static,TCN:L252|TST:L252,Full Test,0.4167114194166844,0.258835201231884,0.019208644180400063,0.2577979814069058,483
equal_weight,TCN+TST,2,gfc,US,core,static,TCN:L252|TST:L252,Pre-Lehman,0.2395380418021201,0.15954034155477032,0.01666343824394043,0.2148671820177945,283
equal_weight,TCN+TST,2,gfc,US,core,static,TCN:L252|TST:L252,Lehman Crisis,0.7141804982666498,0.5341297549583334,0.028569004377060336,0.25252634344715,120
equal_weight,TCN+TST,2,gfc,US,core,static,TCN:L252|TST:L252,Recovery,0.2834523445672968,0.19714893675000003,0.014171769885635635,0.18016570397130488,80
equal_weight,LSTM+1DCNN+TCN,3,gfc,US,core,static,LSTM:L60|1DCNN:L252|TCN:L252,Full Test,0.4123630266794366,0.25939066031746033,0.020482633198899404,0.2551078538562951,483
equal_weight,LSTM+1DCNN+TCN,3,gfc,US,core,static,LSTM:L60|1DCNN:L252|TCN:L252,Pre-Lehman,0.2514733825880232,0.16264980306242635,0.017531483093646702,0.22557326035840133,283
equal_weight,LSTM+1DCNN+TCN,3,gfc,US,core,static,LSTM:L60|1DCNN:L252|TCN:L252,Lehman Crisis,0.6897187867803977,0.5296978988333333,0.029450436850636405,0.24387695219231345,120
equal_weight,LSTM+1DCNN+TCN,3,gfc,US,core,static,LSTM:L60|1DCNN:L252|TCN:L252,Recovery,0.2989326596183903,0.1961505850833333,0.017470621218625353,0.19000517756301363,80
equal_weight,LSTM+1DCNN+TST,3,gfc,US,core,static,LSTM:L60|1DCNN:L252|TST:L252,Full Test,0.45317732925300025,0.26351987154589374,0.021038997273968105,0.28035756942858236,483
equal_weight,LSTM+1DCNN+TST,3,gfc,US,core,static,LSTM:L60|1DCNN:L252|TST:L252,Pre-Lehman,0.24776252624849904,0.16081048584216723,0.017303905217343898,0.22224459807767225,283
equal_weight,LSTM+1DCNN+TST,3,gfc,US,core,static,LSTM:L60|1DCNN:L252|TST:L252,Lehman Crisis,0.7960140525631397,0.5625313444722223,0.03442437976605951,0.2814617852408306,120
equal_weight,LSTM+1DCNN+TST,3,gfc,US,core,static,LSTM:L60|1DCNN:L252|TST:L252,Recovery,0.268901521134158,0.17833711408333336,0.014173811686139126,0.17091702638073655,80
equal_weight,LSTM+TCN+TST,3,gfc,US,core,static,LSTM:L60|TCN:L252|TST:L252,Full Test,0.43104843073199317,0.2583983177501726,0.0198113068270134,0.2666675549397558,483
equal_weight,LSTM+TCN+TST,3,gfc,US,core,static,LSTM:L60|TCN:L252|TST:L252,Pre-Lehman,0.23813018651744208,0.15739564128386335,0.016547564940023872,0.21360432666742174,283
equal_weight,LSTM+TCN+TST,3,gfc,US,core,static,LSTM:L60|TCN:L252|TST:L252,Lehman Crisis,0.7505159010264473,0.5431302776111111,0.031065550230901726,0.2653741409141501,120
equal_weight,LSTM+TCN+TST,3,gfc,US,core,static,LSTM:L60|TCN:L252|TST:L252,Recovery,0.27618019456022774,0.18859734595833336,0.01447542864640634,0.17554343835763148,80
equal_weight,1DCNN+TCN+TST,3,gfc,US,core,static,1DCNN:L252|TCN:L252|TST:L252,Full Test,0.4041607133011853,0.2552624057073844,0.018977084666689466,0.25003350327876595,483
equal_weight,1DCNN+TCN+TST,3,gfc,US,core,static,1DCNN:L252|TCN:L252|TST:L252,Pre-Lehman,0.24712093497598364,0.1603206415312132,0.016803912687504186,0.22166908653180065,283
equal_weight,1DCNN+TCN+TST,3,gfc,US,core,static,1DCNN:L252|TCN:L252|TST:L252,Lehman Crisis,0.67894698196987,0.5242206373333332,0.027251219137574455,0.240068160874529,120
equal_weight,1DCNN+TCN+TST,3,gfc,US,core,static,1DCNN:L252|TCN:L252|TST:L252,Recovery,0.28056466459366713,0.18768154904166667,0.01425347883672989,0.17833026000598146,80
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,US,core,static,LSTM:L60|1DCNN:L252|TCN:L252|TST:L252,Full Test,0.4090163135386051,0.2548195913871636,0.019383255354321737,0.25303741409426017,483
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,US,core,static,LSTM:L60|1DCNN:L252|TCN:L252|TST:L252,Pre-Lehman,0.24496715095438432,0.15920297954947,0.016797547032320035,0.21973712825112682,283
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,US,core,static,LSTM:L60|1DCNN:L252|TCN:L252|TST:L252,Lehman Crisis,0.6928527846874906,0.5270794474791667,0.028554874442071058,0.24498509926965592,120
equal_weight,LSTM+1DCNN+TCN+TST,4,gfc,US,core,static,LSTM:L60|1DCNN:L252|TCN:L252|TST:L252,Recovery,0.27873039463878824,0.184673571625,0.014772769911778772,0.1771643760610148,80
equal_weight,LSTM+1DCNN,2,gfc,US,extended,expanding,LSTM:L252|1DCNN:L60,Full Test,0.4174641525896179,0.2643993596544424,0.021143741151159745,0.2582636590478018,483
equal_weight,LSTM+1DCNN,2,gfc,US,extended,expanding,LSTM:L252|1DCNN:L60,Pre-Lehman,0.27292202540977456,0.19439285714508367,0.02097845837222942,0.24481283229849465,283
equal_weight,LSTM+1DCNN,2,gfc,US,extended,expanding,LSTM:L252|1DCNN:L60,Lehman Crisis,0.6939087083238488,0.47903943757216133,0.02720185000768188,0.2453584628070273,120
equal_weight,LSTM+1DCNN,2,gfc,US,extended,expanding,LSTM:L252|1DCNN:L60,Recovery,0.2577471199982177,0.1900872454047203,0.012641265696842579,0.16382715570541542,80
equal_weight,LSTM+TCN,2,gfc,US,extended,expanding,LSTM:L252|TCN:L252,Full Test,0.42675176404970316,0.2646723774957854,0.020638137033412888,0.2640094278871538,483
equal_weight,LSTM+TCN,2,gfc,US,extended,expanding,LSTM:L252|TCN:L252,Pre-Lehman,0.2573857675580083,0.182044406714372,0.01863740891360931,0.23087670793366938,283
equal_weight,LSTM+TCN,2,gfc,US,extended,expanding,LSTM:L252|TCN:L252,Lehman Crisis,0.7249803689570833,0.4996355836590131,0.029945995885958216,0.25634505916816425,120
equal_weight,LSTM+TCN,2,gfc,US,extended,expanding,LSTM:L252|TCN:L252,Recovery,0.2771041325326454,0.20452401489019395,0.013753924478400053,0.17613070465095276,80
equal_weight,LSTM+TST,2,gfc,US,extended,expanding,LSTM:L252|TST:L60,Full Test,0.5588954967887316,0.2965186000841063,0.025769892495470098,0.34575997754683985,483
equal_weight,LSTM+TST,2,gfc,US,extended,expanding,LSTM:L252|TST:L60,Pre-Lehman,0.23794754374436988,0.16740523303959376,0.01624359638900303,0.21344049471663806,283
equal_weight,LSTM+TST,2,gfc,US,extended,expanding,LSTM:L252|TST:L60,Lehman Crisis,1.036021277502639,0.6648598091135342,0.055109280557241624,0.36632569246383634,120
equal_weight,LSTM+TST,2,gfc,US,extended,expanding,LSTM:L252|TST:L60,Recovery,0.2749522725337817,0.20074532245992754,0.015460082879440059,0.17476295666954939,80
equal_weight,1DCNN+TCN,2,gfc,US,extended,expanding,1DCNN:L60|TCN:L252,Full Test,0.43330214775328757,0.28385871877087815,0.02322723558854017,0.268061814308744,483
equal_weight,1DCNN+TCN,2,gfc,US,extended,expanding,1DCNN:L60|TCN:L252,Pre-Lehman,0.2855782164196824,0.21005846554735946,0.023857595986259687,0.2561655179697747,283
equal_weight,1DCNN+TCN,2,gfc,US,extended,expanding,1DCNN:L60|TCN:L252,Lehman Crisis,0.7160105164667704,0.5172450408339501,0.028793162264862067,0.2531734182992305,120
equal_weight,1DCNN+TCN,2,gfc,US,extended,expanding,1DCNN:L60|TCN:L252,Recovery,0.2757499769363019,0.19484763145446776,0.012648445667124553,0.17526998713941255,80
equal_weight,1DCNN+TST,2,gfc,US,extended,expanding,1DCNN:L60|TST:L60,Full Test,0.4263506295765485,0.2671296247447523,0.0218526182123733,0.26376126656320664,483
equal_weight,1DCNN+TST,2,gfc,US,extended,expanding,1DCNN:L60|TST:L60,Pre-Lehman,0.2622267748619487,0.18972024697995754,0.020612360397820637,0.23521912297868428,283
equal_weight,1DCNN+TST,2,gfc,US,extended,expanding,1DCNN:L60|TST:L60,Lehman Crisis,0.718154659195685,0.49019108668971384,0.028913631534194257,0.253931563510113,120
equal_weight,1DCNN+TST,2,gfc,US,extended,expanding,1DCNN:L60|TST:L60,Recovery,0.28389760184823903,0.20637310567027187,0.015648510248621902,0.18044871509216903,80
equal_weight,TCN+TST,2,gfc,US,extended,expanding,TCN:L252|TST:L60,Full Test,0.4433009272933303,0.27551791380262686,0.022630877015922698,0.2742475463626342,483
equal_weight,TCN+TST,2,gfc,US,extended,expanding,TCN:L252|TST:L60,Pre-Lehman,0.2639763613861428,0.18892394131146487,0.02026471516350145,0.23678851347289645,283
